id,user,uid,version,changeset,timestamp 
219616487,Thundercel,82797,6,36248961,2015-12-29T19:37:35Z
219616488,patodiez,1856060,6,35118233,2015-11-06T05:42:08Z
219616489,Helio Coutinho,1819774,4,22435880,2014-05-20T00:44:22Z
219616615,Helio Coutinho,1819774,4,22435880,2014-05-20T00:44:18Z
219616618,Helio Coutinho,1819774,4,22435880,2014-05-20T00:44:19Z
219616620,Helio Coutinho,1819774,4,22435880,2014-05-20T00:44:19Z
219616623,ThiagoPv,502691,6,24753682,2014-08-14T19:48:03Z
219616624,Helio Coutinho,1819774,2,22435880,2014-05-20T00:44:19Z
219975566,dbusse,149876,1,15968005,2013-05-04T07:47:03Z
219975567,patodiez,1856060,2,41457518,2016-08-15T01:35:06Z
220079788,boneco,2762547,4,40081427,2016-06-17T02:44:02Z
220079789,erickdeoliveiraleal,463504,2,21109671,2014-03-15T01:29:31Z
220325011,MDENDENA,349620,1,16009187,2013-05-07T10:33:29Z
220325012,MDENDENA,349620,2,21655742,2014-04-12T23:27:48Z
220325025,duracel,2432269,4,34367083,2015-10-01T13:13:08Z
220325026,MDENDENA,349620,1,16009187,2013-05-07T10:33:30Z
220325028,MDENDENA,349620,1,16009187,2013-05-07T10:33:30Z
220325029,MDENDENA,349620,1,16009187,2013-05-07T10:33:30Z
220325030,MDENDENA,349620,1,16009187,2013-05-07T10:33:30Z
220325032,MDENDENA,349620,1,16009187,2013-05-07T10:33:30Z
220325036,MDENDENA,349620,1,16009187,2013-05-07T10:33:30Z
220355133,Helio Coutinho,1819774,2,19417121,2013-12-12T17:06:56Z
220355134,Helio Coutinho,1819774,2,19417121,2013-12-12T17:06:56Z
220355135,Helio Coutinho,1819774,2,19417121,2013-12-12T17:06:56Z
220514938,Thundercel,82797,2,36202254,2015-12-27T18:06:15Z
220682424,ftrebien,401472,6,21468652,2014-04-03T03:02:55Z
220940434,pingoo,25996,1,16085353,2013-05-11T19:51:05Z
220940436,pingoo,25996,1,16085353,2013-05-11T19:51:06Z
220940438,pingoo,25996,1,16085353,2013-05-11T19:51:06Z
220940549,Thundercel,82797,3,29952754,2015-04-03T14:12:19Z
221540928,Nighto,12293,2,18846592,2013-11-11T23:47:33Z
221541001,Nighto,12293,1,16145502,2013-05-15T22:15:47Z
221553262,Alexandrecw,893594,3,26467146,2014-10-31T17:37:32Z
221553292,vania menezes,1453343,1,16146455,2013-05-16T01:07:37Z
221553303,saraiva,1453336,2,16146447,2013-05-16T01:14:36Z
221553525,oesleiribas,559551,3,29906330,2015-04-01T14:45:41Z
221553526,Thundercel,82797,2,20210471,2014-01-26T13:40:31Z
221566286,ftrebien,401472,5,21467730,2014-04-03T00:08:49Z
221566287,ftrebien,401472,4,21467730,2014-04-03T00:04:51Z
221612202,ftrebien,401472,5,21467730,2014-04-03T00:08:35Z
221612203,Brunnaplp,1453354,1,16153812,2013-05-16T14:23:25Z
221612828,Brunnaplp,1453354,1,16153812,2013-05-16T14:33:02Z
221612830,Brunnaplp,1453354,1,16153812,2013-05-16T14:33:02Z
221612831,derFred,331548,2,33485720,2015-08-21T15:03:06Z
221612832,Brunnaplp,1453354,1,16153812,2013-05-16T14:33:02Z
221613600,ftrebien,401472,3,21467730,2014-04-03T00:06:52Z
221613601,ftrebien,401472,3,21467730,2014-04-02T23:53:24Z
221613602,Brunnaplp,1453354,1,16153812,2013-05-16T14:49:04Z
221613603,ftrebien,401472,3,21467730,2014-04-03T00:05:50Z
221613604,Brunnaplp,1453354,1,16153812,2013-05-16T14:49:04Z
221613806,Nighto,12293,2,16259166,2013-05-23T23:26:21Z
221622625,ftrebien,401472,5,21467730,2014-04-03T00:04:21Z
221622626,Brunnaplp,1453354,2,16155474,2013-05-16T16:39:06Z
221622627,Helio Coutinho,1819774,4,21999381,2014-04-28T11:25:31Z
221622628,Helio Coutinho,1819774,4,21999381,2014-04-28T11:25:31Z
221622629,TrevorInserts,1854688,2,20218749,2014-01-26T21:44:23Z
221622630,Brunnaplp,1453354,2,16155474,2013-05-16T16:39:06Z
221622631,erickdeoliveiraleal,463504,5,24109981,2014-07-12T22:32:24Z
221622822,jose seggia,1429023,6,21909850,2014-04-24T14:55:36Z
221624295,jose seggia,1429023,5,21293384,2014-03-24T20:50:38Z
221624296,jose seggia,1429023,3,21293401,2014-03-24T20:51:46Z
221624297,jose seggia,1429023,3,21293401,2014-03-24T20:51:45Z
221624298,Helio Coutinho,1819774,4,26592014,2014-11-06T12:45:14Z
221624299,jose seggia,1429023,4,21293268,2014-03-24T20:45:55Z
221624300,jose seggia,1429023,4,21293297,2014-03-24T20:47:11Z
221624301,jose seggia,1429023,3,21293325,2014-03-24T20:48:16Z
221624687,Thundercel,82797,2,23163351,2014-06-25T20:18:26Z
221624688,Thundercel,82797,5,23163351,2014-06-25T20:18:26Z
221624689,jose seggia,1429023,3,21888021,2014-04-23T14:33:50Z
221624690,Thundercel,82797,3,23163351,2014-06-25T20:18:26Z
221624691,jose seggia,1429023,2,21887917,2014-04-23T14:28:02Z
221624692,jose seggia,1429023,2,21887860,2014-04-23T14:25:13Z
221624693,Thundercel,82797,3,23163351,2014-06-25T20:18:26Z
221624694,Thundercel,82797,3,23163351,2014-06-25T20:18:26Z
221624695,jose seggia,1429023,2,21887917,2014-04-23T14:28:02Z
221624696,jose seggia,1429023,2,21887865,2014-04-23T14:25:35Z
221624697,jose seggia,1429023,2,21887734,2014-04-23T14:19:41Z
221624698,Thundercel,82797,2,23163351,2014-06-25T20:18:26Z
221624699,Rub21,510836,1,16155716,2013-05-16T16:34:15Z
221624700,Cruzeirense,97327,2,22718068,2014-06-03T16:34:16Z
221624701,Cruzeirense,97327,2,22718068,2014-06-03T16:34:17Z
221624702,jose seggia,1429023,2,21887767,2014-04-23T14:20:58Z
221624703,jose seggia,1429023,3,21293442,2014-03-24T20:53:12Z
221624704,jose seggia,1429023,2,21293454,2014-03-24T20:53:50Z
221624705,jose seggia,1429023,2,21887927,2014-04-23T14:28:32Z
221624706,jose seggia,1429023,2,21293514,2014-03-24T20:56:17Z
221624707,Rub21,510836,1,16155716,2013-05-16T16:34:15Z
221624708,jose seggia,1429023,3,21293442,2014-03-24T20:53:12Z
221624709,jose seggia,1429023,2,21293469,2014-03-24T20:54:24Z
221624710,jose seggia,1429023,2,21293488,2014-03-24T20:55:10Z
221624711,Thundercel,82797,8,23163351,2014-06-25T20:18:26Z
221625135,Nighto,12293,2,16259166,2013-05-23T23:26:22Z
221625136,ftrebien,401472,5,21467730,2014-04-03T00:04:18Z
221625137,Helio Coutinho,1819774,3,20334550,2014-02-02T13:59:10Z
221625138,Brunnaplp,1453354,1,16155474,2013-05-16T16:39:05Z
221625574,Thundercel,82797,6,29011771,2015-02-22T00:27:23Z
221625576,Thundercel,82797,5,29011771,2015-02-22T00:27:24Z
221627039,Rub21,510836,1,16155990,2013-05-16T16:53:31Z
221627040,oesleiribas,559551,3,29894802,2015-04-01T01:13:59Z
221628433,jose seggia,1429023,3,21889259,2014-04-23T15:37:25Z
221628434,jose seggia,1429023,4,21889191,2014-04-23T15:33:28Z
221628435,jose seggia,1429023,3,21264847,2014-03-23T14:10:09Z
221628436,wesleygmartins,381516,9,28540896,2015-02-01T09:51:28Z
221628437,Thundercel,82797,5,23166610,2014-06-25T21:26:11Z
221628438,Thundercel,82797,5,24303625,2014-07-23T01:21:44Z
221628439,wesleygmartins,381516,6,28540896,2015-02-01T09:51:28Z
221628440,jose seggia,1429023,3,21264683,2014-03-23T14:02:43Z
221628442,wesleygmartins,381516,5,28537202,2015-02-01T03:26:56Z
221628443,jose seggia,1429023,3,21889478,2014-04-23T15:49:58Z
221628444,Rub21,510836,1,16156199,2013-05-16T17:09:33Z
221628445,Cruzeirense,97327,2,22718068,2014-06-03T16:34:23Z
221628446,Cruzeirense,97327,2,22718068,2014-06-03T16:34:24Z
221628447,Rub21,510836,1,16156199,2013-05-16T17:09:33Z
221628448,Cruzeirense,97327,3,42642201,2016-10-04T20:29:06Z
221628449,Rub21,510836,1,16156199,2013-05-16T17:09:33Z
221628450,erickdeoliveiraleal,463504,3,40029990,2016-06-15T03:01:13Z
221628451,Skippern,31385,8,26918041,2014-11-20T22:02:50Z
221628452,jose seggia,1429023,6,21889478,2014-04-23T15:49:58Z
221628453,Skippern,31385,7,26918041,2014-11-20T22:02:51Z
221628454,Thundercel,82797,2,24303110,2014-07-22T23:55:11Z
221628455,jose seggia,1429023,2,21889498,2014-04-23T15:51:16Z
221628456,jose seggia,1429023,2,21889367,2014-04-23T15:43:16Z
221628457,jose seggia,1429023,3,21264656,2014-03-23T14:01:22Z
221628458,jose seggia,1429023,2,21889478,2014-04-23T15:49:57Z
221628459,wesleygmartins,381516,3,28537202,2015-02-01T03:26:56Z
221628460,Rub21,510836,1,16156199,2013-05-16T17:09:34Z
221628461,Rub21,510836,1,16156199,2013-05-16T17:09:34Z
221628462,Rub21,510836,1,16156199,2013-05-16T17:09:34Z
221628463,Cruzeirense,97327,2,22718068,2014-06-03T16:34:25Z
221628464,jose seggia,1429023,5,21889478,2014-04-23T15:49:58Z
221628465,Cruzeirense,97327,2,22718068,2014-06-03T16:34:26Z
221628466,jose seggia,1429023,3,21889436,2014-04-23T15:47:24Z
221628467,jose seggia,1429023,2,21264788,2014-03-23T14:07:35Z
221628468,jose seggia,1429023,5,21888289,2014-04-23T14:47:27Z
221628469,jose seggia,1429023,2,21889452,2014-04-23T15:48:18Z
221628470,jose seggia,1429023,2,21889213,2014-04-23T15:34:31Z
221628471,jose seggia,1429023,3,21889452,2014-04-23T15:48:18Z
221628472,wesleygmartins,381516,4,28537202,2015-02-01T03:26:55Z
221628473,Rub21,510836,1,16156199,2013-05-16T17:09:35Z
221628474,jose seggia,1429023,2,21889331,2014-04-23T15:41:51Z
221628475,Rub21,510836,1,16156199,2013-05-16T17:09:35Z
221628476,Thundercel,82797,5,42107130,2016-09-12T18:12:11Z
221628477,jose seggia,1429023,2,21889236,2014-04-23T15:36:11Z
221628478,Thundercel,82797,3,23166610,2014-06-25T21:26:12Z
221628479,jose seggia,1429023,3,21909047,2014-04-24T14:17:47Z
221628480,jose seggia,1429023,4,21889299,2014-04-23T15:39:55Z
221628481,jose seggia,1429023,3,21909062,2014-04-24T14:18:40Z
221628483,jose seggia,1429023,3,21264740,2014-03-23T14:05:17Z
221628485,jose seggia,1429023,3,21264780,2014-03-23T14:06:59Z
221628486,Skippern,31385,5,26918041,2014-11-20T22:03:07Z
221628537,Brunnaplp,1453354,1,16155474,2013-05-16T17:10:25Z
221628538,ftrebien,401472,5,21467730,2014-04-03T00:06:43Z
221628539,ftrebien,401472,3,21467730,2014-04-03T00:04:29Z
221628540,Helio Coutinho,1819774,4,22046625,2014-04-30T16:12:17Z
221629698,Cruzeirense,97327,4,22718068,2014-06-03T16:36:29Z
221629699,wesleygmartins,381516,5,28540896,2015-02-01T09:51:28Z
221629700,Cruzeirense,97327,4,22718068,2014-06-03T16:34:32Z
221629701,jose seggia,1429023,5,21909022,2014-04-24T14:16:40Z
221629702,wesleygmartins,381516,7,28537191,2015-02-01T03:25:17Z
221629703,Cruzeirense,97327,5,22718068,2014-06-03T16:34:48Z
221629704,Rub21,510836,2,16156597,2013-05-16T17:41:19Z
221629705,jose seggia,1429023,3,21907805,2014-04-24T13:26:12Z
221629706,Cruzeirense,97327,3,22718068,2014-06-03T16:34:39Z
221629707,Cruzeirense,97327,3,22718068,2014-06-03T16:34:34Z
221629708,jose seggia,1429023,3,21907805,2014-04-24T13:26:12Z
221629709,Cruzeirense,97327,3,22718068,2014-06-03T16:34:38Z
221629710,Thundercel,82797,4,24303110,2014-07-22T23:55:12Z
221629711,jose seggia,1429023,3,21909022,2014-04-24T14:16:41Z
221629712,Cruzeirense,97327,3,22718068,2014-06-03T16:34:33Z
221629713,Thundercel,82797,4,24303110,2014-07-22T23:55:12Z
221629714,Rub21,510836,2,16156597,2013-05-16T17:41:19Z
221629715,Rub21,510836,2,16156597,2013-05-16T17:41:19Z
221629716,jose seggia,1429023,3,21909022,2014-04-24T14:16:40Z
221629717,Thundercel,82797,4,24303110,2014-07-22T23:55:12Z
221629718,Rub21,510836,2,16156597,2013-05-16T17:41:19Z
221629719,Cruzeirense,97327,3,22718068,2014-06-03T16:34:40Z
221629720,Cruzeirense,97327,3,22718068,2014-06-03T16:34:41Z
221629721,oesleiribas,559551,4,29904652,2015-04-01T13:29:07Z
221629722,Cruzeirense,97327,4,22718068,2014-06-03T16:36:02Z
221629723,jose seggia,1429023,3,21909022,2014-04-24T14:16:41Z
221629724,jose seggia,1429023,3,21909022,2014-04-24T14:16:40Z
221629725,jose seggia,1429023,3,21908962,2014-04-24T14:14:01Z
221629726,Rub21,510836,2,16156597,2013-05-16T17:41:19Z
221629727,jose seggia,1429023,3,21908962,2014-04-24T14:14:00Z
221629728,Cruzeirense,97327,3,22718068,2014-06-03T16:34:41Z
221629729,jose seggia,1429023,3,21909022,2014-04-24T14:16:40Z
221629730,jose seggia,1429023,3,21909022,2014-04-24T14:16:40Z
221629731,Cruzeirense,97327,3,22718068,2014-06-03T16:34:39Z
221629732,Rub21,510836,2,16156597,2013-05-16T17:41:20Z
221629733,Cruzeirense,97327,3,22718068,2014-06-03T16:34:44Z
221629734,Cruzeirense,97327,3,22718068,2014-06-03T16:34:44Z
221629735,Cruzeirense,97327,3,22718068,2014-06-03T16:34:45Z
221629736,Cruzeirense,97327,3,22718068,2014-06-03T16:34:43Z
221629737,Rub21,510836,2,16156597,2013-05-16T17:41:21Z
221629738,jose seggia,1429023,3,21908962,2014-04-24T14:14:01Z
221629739,jose seggia,1429023,3,21888833,2014-04-23T15:13:49Z
221629740,Thundercel,82797,5,42107581,2016-09-12T18:33:38Z
221629741,Thundercel,82797,4,24303110,2014-07-22T23:55:12Z
221629742,Cruzeirense,97327,4,22718068,2014-06-03T16:34:51Z
221629743,erickdeoliveiraleal,463504,3,21109671,2014-03-15T01:30:52Z
221629744,Rub21,510836,2,16156597,2013-05-16T17:41:21Z
221629745,erickdeoliveiraleal,463504,3,21109671,2014-03-15T01:30:44Z
221629746,wesleygmartins,381516,4,28540896,2015-02-01T09:51:28Z
221629747,Cruzeirense,97327,3,22718068,2014-06-03T16:34:47Z
221629748,jose seggia,1429023,5,21907805,2014-04-24T13:26:12Z
221631067,Cruzeirense,97327,2,22718068,2014-06-03T16:34:27Z
221631068,Rub21,510836,1,16156597,2013-05-16T17:41:16Z
221631069,jose seggia,1429023,5,21908382,2014-04-24T13:50:37Z
221631070,Thundercel,82797,6,24303125,2014-07-22T23:56:51Z
221631071,jose seggia,1429023,3,21888441,2014-04-23T14:53:59Z
221631072,Thundercel,82797,3,23153745,2014-06-25T16:20:35Z
221631073,jose seggia,1429023,3,21888677,2014-04-23T15:05:25Z
221631074,Thundercel,82797,4,42107581,2016-09-12T18:33:39Z
221631075,jose seggia,1429023,3,21888781,2014-04-23T15:10:52Z
221631076,jose seggia,1429023,3,21908962,2014-04-24T14:14:00Z
221631077,jose seggia,1429023,3,21888427,2014-04-23T14:53:14Z
221631078,jose seggia,1429023,3,21908962,2014-04-24T14:14:00Z
221631079,jose seggia,1429023,3,21888427,2014-04-23T14:53:15Z
221631080,jose seggia,1429023,3,21888912,2014-04-23T15:18:00Z
221631081,Thundercel,82797,4,23166610,2014-06-25T21:26:12Z
221631082,Thundercel,82797,6,42107581,2016-09-12T18:33:38Z
221631083,wesleygmartins,381516,4,28537185,2015-02-01T03:24:47Z
221631084,Thundercel,82797,7,42107581,2016-09-12T18:33:38Z
221631085,Thundercel,82797,6,23166610,2014-06-25T21:26:07Z
221631087,jose seggia,1429023,4,21909322,2014-04-24T14:31:24Z
221631088,wesleygmartins,381516,4,28537178,2015-02-01T03:24:02Z
221631090,Rub21,510836,2,16156612,2013-05-16T17:42:14Z
221631091,wesleygmartins,381516,4,28537178,2015-02-01T03:24:02Z
221631092,wesleygmartins,381516,4,28537178,2015-02-01T03:24:02Z
221631093,jose seggia,1429023,3,21888722,2014-04-23T15:07:32Z
221631094,jose seggia,1429023,3,21888722,2014-04-23T15:07:32Z
221631095,Thundercel,82797,3,23153745,2014-06-25T16:20:36Z
221631096,Thundercel,82797,4,24353473,2014-07-25T16:03:12Z
221631097,Thundercel,82797,4,23153745,2014-06-25T16:20:36Z
221631098,jose seggia,1429023,4,21889016,2014-04-23T15:23:00Z
221631099,Thundercel,82797,4,23153745,2014-06-25T16:20:36Z
221631100,jose seggia,1429023,3,21888747,2014-04-23T15:08:49Z
221631101,Cruzeirense,97327,3,22718068,2014-06-03T16:34:54Z
221631102,Thundercel,82797,4,23166610,2014-06-25T21:26:04Z
221631103,Thundercel,82797,4,42107581,2016-09-12T18:33:38Z
221631104,wesleygmartins,381516,4,28537178,2015-02-01T03:24:02Z
221631105,wesleygmartins,381516,5,28537178,2015-02-01T03:24:02Z
221631106,jose seggia,1429023,3,21939121,2014-04-25T18:32:00Z
221631107,jose seggia,1429023,3,21888912,2014-04-23T15:18:00Z
221631108,Thundercel,82797,5,23166222,2014-06-25T20:57:12Z
221631109,Thundercel,82797,4,24303125,2014-07-22T23:56:51Z
221631110,Juliocsar,2012166,4,21441332,2014-04-01T15:08:13Z
221631111,Thundercel,82797,5,23046228,2014-06-20T15:03:09Z
221631112,Thundercel,82797,5,24353473,2014-07-25T16:03:12Z
221631113,jose seggia,1429023,3,21939121,2014-04-25T18:32:00Z
221631114,Thundercel,82797,6,23166222,2014-06-25T20:57:12Z
221631115,erickdeoliveiraleal,463504,5,24125626,2014-07-13T17:46:21Z
221631116,jose seggia,1429023,3,21889106,2014-04-23T15:28:27Z
221631117,Thundercel,82797,5,23166610,2014-06-25T21:26:05Z
221631118,Thundercel,82797,5,23166610,2014-06-25T21:26:05Z
221631119,Thundercel,82797,5,23166356,2014-06-25T21:08:50Z
221631120,Thundercel,82797,5,23166610,2014-06-25T21:26:07Z
221631121,Thundercel,82797,5,23166610,2014-06-25T21:26:05Z
221631122,Thundercel,82797,6,23166610,2014-06-25T21:26:05Z
221631123,jose seggia,1429023,3,21908962,2014-04-24T14:14:00Z
221631124,erickdeoliveiraleal,463504,6,24125626,2014-07-13T17:46:20Z
221631125,Thundercel,82797,6,23166610,2014-06-25T21:26:04Z
221631126,jose seggia,1429023,4,21889106,2014-04-23T15:28:27Z
221632052,jose seggia,1429023,4,21908744,2014-04-24T14:04:05Z
221632053,oesleiribas,559551,3,29894863,2015-04-01T01:23:43Z
221632054,jose seggia,1429023,3,21908535,2014-04-24T13:56:03Z
221632055,jose seggia,1429023,4,21908667,2014-04-24T14:00:41Z
221632056,Thundercel,82797,2,23045593,2014-06-20T14:33:52Z
221632057,jose seggia,1429023,2,21908753,2014-04-24T14:04:45Z
221632058,Rub21,510836,1,16156721,2013-05-16T17:50:02Z
221632059,jose seggia,1429023,2,21908886,2014-04-24T14:10:15Z
221632060,oesleiribas,559551,3,29907110,2015-04-01T15:14:36Z
221632061,jose seggia,1429023,2,21908483,2014-04-24T13:54:22Z
221632062,Thundercel,82797,2,24036991,2014-07-09T00:52:27Z
221632063,jose seggia,1429023,2,21908764,2014-04-24T14:05:20Z
221632064,Thundercel,82797,2,24036991,2014-07-09T00:52:27Z
221632065,jose seggia,1429023,2,21908886,2014-04-24T14:10:15Z
221632066,jose seggia,1429023,2,21909214,2014-04-24T14:26:12Z
221632067,jose seggia,1429023,2,21908483,2014-04-24T13:54:22Z
221632068,Rub21,510836,1,16156721,2013-05-16T17:50:03Z
221632069,jose seggia,1429023,2,21908886,2014-04-24T14:10:15Z
221632070,jose seggia,1429023,2,21908886,2014-04-24T14:10:15Z
221632071,Rub21,510836,1,16156721,2013-05-16T17:50:03Z
221632072,Thundercel,82797,2,24131374,2014-07-14T01:13:20Z
221632073,jose seggia,1429023,2,21908805,2014-04-24T14:06:48Z
221632074,dbusse,149876,4,39125744,2016-05-05T17:35:21Z
221632075,oesleiribas,559551,3,29907110,2015-04-01T15:14:36Z
221632076,Thundercel,82797,2,24131374,2014-07-14T01:13:19Z
221632077,Thundercel,82797,2,24036991,2014-07-09T00:52:27Z
221632078,jose seggia,1429023,3,21908382,2014-04-24T13:50:37Z
221632079,Rub21,510836,1,16156721,2013-05-16T17:50:03Z
221632080,jose seggia,1429023,2,21908547,2014-04-24T13:56:29Z
221632081,jose seggia,1429023,3,21908744,2014-04-24T14:04:05Z
221632082,jose seggia,1429023,2,21908805,2014-04-24T14:06:48Z
221632083,jose seggia,1429023,2,21908832,2014-04-24T14:07:39Z
221632084,Cruzeirense,97327,2,22718068,2014-06-03T16:34:58Z
221632085,jose seggia,1429023,2,21908711,2014-04-24T14:02:28Z
221632086,jose seggia,1429023,2,21908744,2014-04-24T14:04:05Z
221632087,jose seggia,1429023,2,21908839,2014-04-24T14:08:10Z
221632088,Cruzeirense,97327,2,22718068,2014-06-03T16:34:59Z
221632089,Cruzeirense,97327,2,22718068,2014-06-03T16:35:00Z
221632090,Thundercel,82797,3,24036991,2014-07-09T00:52:27Z
221632091,jose seggia,1429023,3,21908667,2014-04-24T14:00:41Z
221632092,jose seggia,1429023,4,21908629,2014-04-24T13:59:08Z
221632093,jose seggia,1429023,3,21908575,2014-04-24T13:57:14Z
221632094,jose seggia,1429023,4,21908784,2014-04-24T14:06:11Z
221632095,jose seggia,1429023,3,21907954,2014-04-24T13:31:42Z
221632096,jose seggia,1429023,3,21908432,2014-04-24T13:52:39Z
221632517,Thundercel,82797,4,24302746,2014-07-22T23:09:07Z
221632518,Thundercel,82797,6,24302746,2014-07-22T23:09:07Z
221632519,Skippern,31385,8,26918041,2014-11-20T22:02:47Z
221632520,Thundercel,82797,5,24700498,2014-08-12T12:28:17Z
221632521,Cruzeirense,97327,3,22718068,2014-06-03T16:35:24Z
221632522,Thundercel,82797,3,24701022,2014-08-12T12:52:29Z
221632523,Cruzeirense,97327,3,22718068,2014-06-03T16:35:23Z
221632524,Cruzeirense,97327,3,22718068,2014-06-03T16:35:24Z
221632525,Cruzeirense,97327,3,22718068,2014-06-03T16:35:25Z
221632526,Rub21,510836,2,16157697,2013-05-16T19:08:46Z
221632527,Cruzeirense,97327,3,22718068,2014-06-03T16:35:26Z
221632528,Cruzeirense,97327,3,22718068,2014-06-03T16:35:28Z
221632529,Cruzeirense,97327,3,22718068,2014-06-03T16:35:27Z
221632530,Cruzeirense,97327,5,42662025,2016-10-05T16:18:27Z
221632531,Thundercel,82797,4,24701022,2014-08-12T12:52:29Z
221632532,Thundercel,82797,4,24302746,2014-07-22T23:09:06Z
221632533,Thundercel,82797,5,24700498,2014-08-12T12:28:16Z
221632534,Thundercel,82797,5,24302746,2014-07-22T23:09:06Z
221641900,Skippern,31385,4,26918041,2014-11-20T22:02:55Z
221641901,oesleiribas,559551,6,29894954,2015-04-01T01:34:02Z
221641902,Skippern,31385,3,26918041,2014-11-20T22:02:53Z
221641903,oesleiribas,559551,6,29895005,2015-04-01T01:42:30Z
221641904,Thundercel,82797,2,21770347,2014-04-18T15:12:02Z
221641905,jose seggia,1429023,2,21939527,2014-04-25T18:50:38Z
221641906,Thundercel,82797,6,23023431,2014-06-19T12:36:50Z
221641907,Thundercel,82797,2,21770347,2014-04-18T15:12:02Z
221641908,jose seggia,1429023,2,21939543,2014-04-25T18:51:20Z
221641909,Cruzeirense,97327,2,22718068,2014-06-03T16:35:07Z
221641910,Cruzeirense,97327,2,22718068,2014-06-03T16:35:08Z
221641911,jose seggia,1429023,2,21939543,2014-04-25T18:51:20Z
221641912,Thundercel,82797,2,21770347,2014-04-18T15:12:03Z
221641913,jose seggia,1429023,2,21939362,2014-04-25T18:43:39Z
221641914,Skippern,31385,4,26918041,2014-11-20T22:02:54Z
221641915,Cruzeirense,97327,2,22718068,2014-06-03T16:35:09Z
221641916,Cruzeirense,97327,2,22718068,2014-06-03T16:35:09Z
221641917,jose seggia,1429023,2,21939362,2014-04-25T18:43:39Z
221641918,Skippern,31385,3,26918041,2014-11-20T22:02:53Z
221641919,Cruzeirense,97327,2,22718068,2014-06-03T16:35:11Z
221641920,Cruzeirense,97327,2,22718068,2014-06-03T16:35:11Z
221641921,Cruzeirense,97327,2,22718068,2014-06-03T16:35:12Z
221641922,jose seggia,1429023,2,21939481,2014-04-25T18:48:43Z
221641923,Cruzeirense,97327,2,22718068,2014-06-03T16:35:13Z
221641924,Cruzeirense,97327,2,22718068,2014-06-03T16:35:14Z
221641925,Cruzeirense,97327,2,22718068,2014-06-03T16:35:14Z
221641926,jose seggia,1429023,3,21939527,2014-04-25T18:50:38Z
221641927,Cruzeirense,97327,2,22718068,2014-06-03T16:35:15Z
221641928,Cruzeirense,97327,2,22718068,2014-06-03T16:35:16Z
221641929,Cruzeirense,97327,2,22718068,2014-06-03T16:35:16Z
221641930,Skippern,31385,3,26918041,2014-11-20T22:02:55Z
221641931,Cruzeirense,97327,2,22718068,2014-06-03T16:35:17Z
221641932,jose seggia,1429023,2,21939346,2014-04-25T18:43:03Z
221641933,jose seggia,1429023,5,21939527,2014-04-25T18:50:38Z
221641934,Skippern,31385,3,26918041,2014-11-20T22:02:53Z
221641935,Thundercel,82797,2,21771051,2014-04-18T15:44:26Z
221641936,Skippern,31385,3,26918041,2014-11-20T22:02:53Z
221641937,Skippern,31385,3,26918041,2014-11-20T22:02:54Z
221641938,Cruzeirense,97327,6,22718068,2014-06-03T16:35:30Z
221641939,Thundercel,82797,3,21771051,2014-04-18T15:44:26Z
221641940,Thundercel,82797,4,24131374,2014-07-14T01:13:21Z
221641941,oesleiribas,559551,3,29905938,2015-04-01T14:29:27Z
221641942,Skippern,31385,3,26918041,2014-11-20T22:02:54Z
221641943,Cruzeirense,97327,2,22718068,2014-06-03T16:35:19Z
221641944,oesleiribas,559551,3,29905938,2015-04-01T14:29:27Z
221641945,Cruzeirense,97327,2,22718068,2014-06-03T16:35:20Z
221641946,Skippern,31385,5,26918041,2014-11-20T22:02:54Z
221641947,Cruzeirense,97327,3,22718068,2014-06-03T16:36:03Z
221641948,Cruzeirense,97327,3,22718068,2014-06-03T16:36:03Z
221641949,Cruzeirense,97327,2,22718068,2014-06-03T16:35:21Z
221642374,Leandro Noia,3194346,9,33688447,2015-08-30T18:37:46Z
221642375,jose seggia,1429023,2,21218656,2014-03-20T22:04:19Z
221642376,Leandro Noia,3194346,4,33692907,2015-08-30T22:51:30Z
221642377,jose seggia,1429023,2,21219002,2014-03-20T22:25:14Z
221642378,jose seggia,1429023,2,21245681,2014-03-22T15:15:23Z
221642380,Thundercel,82797,3,24131374,2014-07-14T01:13:20Z
221642381,oesleiribas,559551,3,29895108,2015-04-01T01:53:55Z
221642382,jose seggia,1429023,2,21218613,2014-03-20T22:01:00Z
221642383,Thundercel,82797,3,24131374,2014-07-14T01:13:20Z
221642384,Thundercel,82797,5,36215502,2015-12-28T09:57:31Z
221642385,Leandro Noia,3194346,5,33656433,2015-08-29T02:20:30Z
221642386,Cruzeirense,97327,3,22718068,2014-06-03T16:35:06Z
221642387,jose seggia,1429023,2,21218630,2014-03-20T22:02:19Z
221642389,jose seggia,1429023,2,21181862,2014-03-18T20:49:01Z
221642390,jose seggia,1429023,2,21218641,2014-03-20T22:03:13Z
221642391,jose seggia,1429023,2,21181522,2014-03-18T20:32:07Z
221642392,Thundercel,82797,4,24013246,2014-07-07T21:57:09Z
221642394,Leandro Noia,3194346,4,33656563,2015-08-29T02:42:57Z
221642395,jose seggia,1429023,2,21218672,2014-03-20T22:05:15Z
221642396,Leandro Noia,3194346,3,33656542,2015-08-29T02:39:56Z
221642397,Thundercel,82797,6,24013246,2014-07-07T21:57:10Z
221642398,Cruzeirense,97327,3,42656467,2016-10-05T12:36:50Z
221642400,Cruzeirense,97327,3,22718068,2014-06-03T16:35:06Z
